res_status_code,affil_OG,substring,score,chosen,organization_id,organization_name
200,University of Tampa,University%20of%20Tampa,0.61,False,https://ror.org/037gty358,Universidad Metropolitana
200,University of Tampa,University%20of%20Tampa,0.6,False,https://ror.org/02crff812,University of Zurich
200,University of Tampa,University%20of%20Tampa,0.59,False,https://ror.org/005zfy155,Kayseri Üniversitesi
200,University of Tampa,University%20of%20Tampa,0.59,False,https://ror.org/00kgrkn83,University of Lucerne
200,University of Tampa,University%20of%20Tampa,0.59,False,https://ror.org/01111rn36,University of Bologna
200,University of Tampa,University%20of%20Tampa,0.59,False,https://ror.org/019whta54,University of Lausanne
200,University of Tampa,University%20of%20Tampa,0.59,False,https://ror.org/037thy319,Universitas Kartini
200,University of Tampa,University%20of%20Tampa,0.58,False,https://ror.org/022fs9h90,University of Fribourg
200,University of Tampa,University%20of%20Tampa,0.58,False,https://ror.org/02rc97e94,University of Calabria
200,University of Tampa,University%20of%20Tampa,0.56,False,https://ror.org/01yjpt684,Pontifical Urban University
200,University of Tampa,University%20of%20Tampa,0.56,False,https://ror.org/021njs178,Universidad Intercontinental
200,University of Tampa,University%20of%20Tampa,0.56,False,https://ror.org/05exvy590,Universitas Dwijendra
200,University of Tampa - Department of Biology,University%20of%20Tampa%20 %20Department%20of%20Biology,0.67,False,https://ror.org/02k7v4d05,University of Bern
200,University of Tampa - Department of Biology,University%20of%20Tampa%20 %20Department%20of%20Biology,0.67,False,https://ror.org/03ad39j10,University of Pisa
200,University of Tampa - Department of Biology,University%20of%20Tampa%20 %20Department%20of%20Biology,0.65,False,https://ror.org/02571vj15,University of Skikda
200,University of Tampa - Department of Biology,University%20of%20Tampa%20 %20Department%20of%20Biology,0.63,False,https://ror.org/02s6k3f65,University of Basel
200,University of Tampa - Department of Biology,University%20of%20Tampa%20 %20Department%20of%20Biology,0.6,False,https://ror.org/02crff812,University of Zurich
200,University of Tampa - Department of Biology,University%20of%20Tampa%20 %20Department%20of%20Biology,0.59,False,https://ror.org/019whta54,University of Lausanne
200,University of Tampa - Department of Biology,University%20of%20Tampa%20 %20Department%20of%20Biology,0.59,False,https://ror.org/02rc97e94,University of Calabria
200,University of Tampa - Department of Biology,University%20of%20Tampa%20 %20Department%20of%20Biology,0.57,False,https://ror.org/00kgrkn83,University of Lucerne
200,University of Tampa - Department of Biology,University%20of%20Tampa%20 %20Department%20of%20Biology,0.56,False,https://ror.org/005zfy155,Kayseri Üniversitesi
200,University of Tampa - Department of Biology,University%20of%20Tampa%20 %20Department%20of%20Biology,0.55,False,https://ror.org/022fs9h90,University of Fribourg
200,University of Tennessee,University%20of%20Tennessee,0.81,False,https://ror.org/00xzqjh13,University of Tennessee System
200,University of Tennessee,University%20of%20Tennessee,0.79,False,https://ror.org/01fpczx89,Tennessee State University
200,University of Tennessee,University%20of%20Tennessee,0.56,False,https://ror.org/037gty358,Universidad Metropolitana
200,University of Tennessee - Department of Geography,University%20of%20Tennessee%20 %20Department%20of%20Geography,0.7,False,https://ror.org/00xzqjh13,University of Tennessee System
200,University of Tennessee - Department of Geography,University%20of%20Tennessee%20 %20Department%20of%20Geography,0.62,False,https://ror.org/04cmd9g05,20/20 GeneSystem (United States)
200,University of Tennessee - Department of Geography,University%20of%20Tennessee%20 %20Department%20of%20Geography,0.6,False,https://ror.org/01fpczx89,Tennessee State University
200,University of Texas Austin,University%20of%20Texas%20Austin,0.85,False,https://ror.org/00hj54h04,The University of Texas at Austin
200,University of Texas Austin,University%20of%20Texas%20Austin,0.55,False,https://ror.org/037gty358,Universidad Metropolitana
200,University of Texas Austin - Institute of Marine Science,University%20of%20Texas%20Austin%20 %20Institute%20of%20Marine%20Science,0.69,False,https://ror.org/00hj54h04,The University of Texas at Austin
200,University of Texas Austin - Institute of Marine Science,University%20of%20Texas%20Austin%20 %20Institute%20of%20Marine%20Science,0.57,False,https://ror.org/04m453044,VA Northwest Network
200,University of Texas Austin - Institute of Marine Science,University%20of%20Texas%20Austin%20 %20Institute%20of%20Marine%20Science,0.57,False,https://ror.org/054484h93,VA Portland Health Care System
200,University of Utah,University%20of%20Utah,0.62,False,https://ror.org/037gty358,Universidad Metropolitana
200,University of Vermont,University%20of%20Vermont,0.62,False,https://ror.org/037gty358,Universidad Metropolitana
200,University of Vermont,University%20of%20Vermont,0.57,False,https://ror.org/0155zta11,University of Vermont
200,University of Washington,University%20of%20Washington,0.59,False,https://ror.org/037gty358,Universidad Metropolitana
200,US Coast Guard,US%20Coast%20Guard,0.6,False,https://ror.org/00zyc7969,United States Coast Guard
200,US Coast Guard,US%20Coast%20Guard,0.53,False,https://ror.org/0049d1v72,United States Tax Court
200,US Environmental Protection Agency (US EPA),US%20Environmental%20Protection%20Agency%20%28US%20EPA%29,0.7,False,https://ror.org/03tns0030,Environmental Protection Agency
200,US Environmental Protection Agency (US EPA),US%20Environmental%20Protection%20Agency%20%28US%20EPA%29,0.69,False,https://ror.org/05xd9aq52,Ohio Environmental Protection Agency
200,US Environmental Protection Agency (US EPA),US%20Environmental%20Protection%20Agency%20%28US%20EPA%29,0.66,False,https://ror.org/04zq3xb25,Illinois Environmental Protection Agency
200,US Environmental Protection Agency (US EPA),US%20Environmental%20Protection%20Agency%20%28US%20EPA%29,0.63,False,https://ror.org/02gkqqp86,California Environmental Protection Agency
200,"US Environmental Protection Agency (US EPA), Coastal Ecology Branch",US%20Environmental%20Protection%20Agency%20%28US%20EPA%29%2C%20Coastal%20Ecology%20Branch,0.55,False,https://ror.org/02gkqqp86,California Environmental Protection Agency
200,"US Environmental Protection Agency (US EPA), Coastal Ecology Branch",US%20Environmental%20Protection%20Agency%20%28US%20EPA%29%2C%20Coastal%20Ecology%20Branch,0.52,False,https://ror.org/03tns0030,Environmental Protection Agency
200,"US Environmental Protection Agency (US EPA), Coastal Ecology Branch",US%20Environmental%20Protection%20Agency%20%28US%20EPA%29%2C%20Coastal%20Ecology%20Branch,0.51,False,https://ror.org/05xd9aq52,Ohio Environmental Protection Agency
200,US Fleet Forces Command,US%20Fleet%20Forces%20Command,0.7,False,https://ror.org/04w46c814,United States Fleet Forces Command
200,US Geological Survey (USGS),US%20Geological%20Survey%20%28USGS%29,0.63,False,https://ror.org/035a68863,United States Geological Survey
200,US Geological Survey (USGS),US%20Geological%20Survey%20%28USGS%29,0.6,False,https://ror.org/03qhydd02,North Carolina Geological Survey
200,US Geological Survey (USGS),US%20Geological%20Survey%20%28USGS%29,0.58,False,https://ror.org/00vcszp55,Arizona Geological Survey
200,US Geological Survey (USGS),US%20Geological%20Survey%20%28USGS%29,0.53,False,https://ror.org/051g31x14,Western Ecological Research Center
200,US Geological Survey (USGS) - Western Fisheries Research Center,US%20Geological%20Survey%20%28USGS%29%20 %20Western%20Fisheries%20Research%20Center,0.64,False,https://ror.org/051g31x14,Western Ecological Research Center
200,US Geological Survey (USGS) - Western Fisheries Research Center,US%20Geological%20Survey%20%28USGS%29%20 %20Western%20Fisheries%20Research%20Center,0.54,False,https://ror.org/05qtybq80,"U.S. Geological Survey, Wetland and Aquatic Research Center"
200,US Geological Survey (USGS) - Western Fisheries Research Center,US%20Geological%20Survey%20%28USGS%29%20 %20Western%20Fisheries%20Research%20Center,0.53,False,https://ror.org/05066y189,South Central Climate Adaptation Science Center
200,Villanova University - Department of Biology,Villanova%20University%20 %20Department%20of%20Biology,0.85,False,https://ror.org/02g7kd627,Villanova University
200,Villanova University - Department of Biology,Villanova%20University%20 %20Department%20of%20Biology,0.81,False,https://ror.org/02fn69884,Universidad Villanueva
200,Villanova University - Department of Biology,Villanova%20University%20 %20Department%20of%20Biology,0.6,False,https://ror.org/02571vj15,University of Skikda
200,Virginia Commonwealth University,Virginia%20Commonwealth%20University,0.94,True,https://ror.org/02nkdxk79,Virginia Commonwealth University
200,Virginia Commonwealth University,Virginia%20Commonwealth%20University,0.77,False,https://ror.org/057xmsr27,Virginia Commonwealth University Medical Center
200,Virginia Commonwealth University,Virginia%20Commonwealth%20University,0.72,False,https://ror.org/0153tk833,University of Virginia
200,Virginia Commonwealth University,Virginia%20Commonwealth%20University,0.72,False,https://ror.org/0173y3036,VCU Massey Comprehensive Cancer Center
200,Virginia Commonwealth University,Virginia%20Commonwealth%20University,0.72,False,https://ror.org/04esvpn06,Virginia State University
200,Virginia Commonwealth University,Virginia%20Commonwealth%20University,0.65,False,https://ror.org/028ebfc83,West Virginia University Institute of Technology
200,Virginia Commonwealth University,Virginia%20Commonwealth%20University,0.63,False,https://ror.org/011vxgd24,West Virginia University
200,Virginia Commonwealth University,Virginia%20Commonwealth%20University,0.6,False,https://ror.org/01k2cxc53,Virginia Marine Resources Commission
200,Virginia Commonwealth University,Virginia%20Commonwealth%20University,0.57,False,https://ror.org/02smfhw86,Virginia Tech
200,Virginia Commonwealth University,Virginia%20Commonwealth%20University,0.56,False,https://ror.org/013zder45,Virginia Coast Reserve Long Term Ecological Research
200,Virginia Commonwealth University,Virginia%20Commonwealth%20University,0.52,False,https://ror.org/00q6g3329,Virginia Aquarium & Marine Science Center
200,Virginia Commonwealth University,Virginia%20Commonwealth%20University,0.51,False,https://ror.org/02v14dw26,Virginia Gastroenterology Institute
200,Virginia Commonwealth University,Virginia%20Commonwealth%20University,0.51,False,https://ror.org/04sysb357,Library of Virginia
200,Virginia Commonwealth University - Uetz Lab Research,Virginia%20Commonwealth%20University%20 %20Uetz%20Lab%20Research,0.63,False,https://ror.org/02nkdxk79,Virginia Commonwealth University
200,Virginia Commonwealth University - Uetz Lab Research,Virginia%20Commonwealth%20University%20 %20Uetz%20Lab%20Research,0.62,False,https://ror.org/057xmsr27,Virginia Commonwealth University Medical Center
200,Virginia Commonwealth University - Uetz Lab Research,Virginia%20Commonwealth%20University%20 %20Uetz%20Lab%20Research,0.6,False,https://ror.org/0173y3036,VCU Massey Comprehensive Cancer Center
200,Virginia Commonwealth University - Uetz Lab Research,Virginia%20Commonwealth%20University%20 %20Uetz%20Lab%20Research,0.52,False,https://ror.org/013zder45,Virginia Coast Reserve Long Term Ecological Research
200,Virginia Polytechnic Institute and State University,Virginia%20Polytechnic%20Institute%20and%20State%20University,0.75,False,https://ror.org/02smfhw86,Virginia Tech
200,Virginia Polytechnic Institute and State University,Virginia%20Polytechnic%20Institute%20and%20State%20University,0.67,False,https://ror.org/02ndmzk78,Virginia Department of Environmental Quality
200,Virginia Polytechnic Institute and State University,Virginia%20Polytechnic%20Institute%20and%20State%20University,0.64,False,https://ror.org/04esvpn06,Virginia State University
200,Virginia Polytechnic Institute and State University,Virginia%20Polytechnic%20Institute%20and%20State%20University,0.6,False,https://ror.org/02v14dw26,Virginia Gastroenterology Institute
200,Virginia Polytechnic Institute and State University,Virginia%20Polytechnic%20Institute%20and%20State%20University,0.57,False,https://ror.org/013zder45,Virginia Coast Reserve Long Term Ecological Research
200,Virginia Polytechnic Institute and State University,Virginia%20Polytechnic%20Institute%20and%20State%20University,0.57,False,https://ror.org/04ykhhw18,West Virginia State University
200,Virginia Polytechnic Institute and State University,Virginia%20Polytechnic%20Institute%20and%20State%20University,0.54,False,https://ror.org/011vxgd24,West Virginia University
200,Virginia Polytechnic Institute and State University,Virginia%20Polytechnic%20Institute%20and%20State%20University,0.53,False,https://ror.org/02nkdxk79,Virginia Commonwealth University
200,Washington State Department of Ecology,Washington%20State%20Department%20of%20Ecology,0.9,True,https://ror.org/03gb01811,Washington State Department of Ecology
200,Washington State Department of Ecology,Washington%20State%20Department%20of%20Ecology,0.8,False,https://ror.org/02x2akc96,Washington State Department of Health
200,Washington State Department of Ecology,Washington%20State%20Department%20of%20Ecology,0.75,False,https://ror.org/01fjz5q85,Washington State Department of Early Learning
200,Washington State Department of Ecology,Washington%20State%20Department%20of%20Ecology,0.71,False,https://ror.org/033jxn043,Washington State Department of Commerce
200,Washington State Department of Ecology,Washington%20State%20Department%20of%20Ecology,0.68,False,https://ror.org/00bcmnq73,Washington State Department of Agriculture
200,Washington State Department of Ecology,Washington%20State%20Department%20of%20Ecology,0.68,False,https://ror.org/01876xy81,Washington Department of Natural Resources
200,Washington State Department of Ecology,Washington%20State%20Department%20of%20Ecology,0.66,False,https://ror.org/04wn0mt15,Washington Military Department
200,Washington State Department of Ecology,Washington%20State%20Department%20of%20Ecology,0.64,False,https://ror.org/03y255h89,Washington Township Fire Department
200,Washington State Department of Ecology,Washington%20State%20Department%20of%20Ecology,0.57,False,https://ror.org/03mbgzm57,Washington State Community College
200,Washington State Department of Ecology,Washington%20State%20Department%20of%20Ecology,0.52,False,https://ror.org/05dk0ce17,Washington State University
200,Washington State Department of Ecology,Washington%20State%20Department%20of%20Ecology,0.51,False,https://ror.org/00bfxmt28,Washington National Opera
200,Washington State Department of Ecology,Washington%20State%20Department%20of%20Ecology,0.51,False,https://ror.org/00cvxb145,University of Washington
200,Western Carolina University,Western%20Carolina%20University,0.93,True,https://ror.org/010h78f45,Western Carolina University
200,Western Carolina University,Western%20Carolina%20University,0.81,False,https://ror.org/05cgtjz78,Western Caspian University
200,Western Carolina University,Western%20Carolina%20University,0.76,False,https://ror.org/04j198w64,Western Michigan University
200,Western Carolina University,Western%20Carolina%20University,0.74,False,https://ror.org/02sxpcf54,J. Iverson Riddle Developmental Center
200,Western Carolina University,Western%20Carolina%20University,0.74,False,https://ror.org/05ne20t07,Universidade Estadual do Oeste do Paraná
200,Western Carolina University,Western%20Carolina%20University,0.73,False,https://ror.org/02agqkc58,Western University
200,Western Carolina University,Western%20Carolina%20University,0.73,False,https://ror.org/02grkyz14,Western University
200,Western Carolina University,Western%20Carolina%20University,0.71,False,https://ror.org/00ccec020,Universidade do Oeste Paulista
200,Western Carolina University,Western%20Carolina%20University,0.68,False,https://ror.org/04603xj85,Universidade Federal do Oeste do Pará
200,Western Carolina University,Western%20Carolina%20University,0.67,False,https://ror.org/03raeyn57,Universidade Federal do Oeste da Bahia
200,Western Carolina University,Western%20Carolina%20University,0.57,False,https://ror.org/04b6d3182,Západoslovenská Energetika (Slovakia)
200,Western Carolina University,Western%20Carolina%20University,0.54,False,https://ror.org/02e22bh87,Western Infirmary
200,Western Carolina University,Western%20Carolina%20University,0.53,False,https://ror.org/05bq59x90,University of Batangas
200,Western Pacific Regional Fishery Management Council,Western%20Pacific%20Regional%20Fishery%20Management%20Council,0.91,True,https://ror.org/03414dm82,Western Pacific Regional Fishery Management Council
200,Western Pacific Regional Fishery Management Council,Western%20Pacific%20Regional%20Fishery%20Management%20Council,0.67,False,https://ror.org/02y7yba16,North Pacific Fishery Management Council
200,Western Pacific Regional Fishery Management Council,Western%20Pacific%20Regional%20Fishery%20Management%20Council,0.61,False,https://ror.org/02an5tz90,Gulf of Mexico Fishery Management Council
200,Western Pacific Regional Fishery Management Council,Western%20Pacific%20Regional%20Fishery%20Management%20Council,0.59,False,https://ror.org/02w1psy08,New England Fishery Management Council
200,Western Pacific Regional Fishery Management Council,Western%20Pacific%20Regional%20Fishery%20Management%20Council,0.58,False,https://ror.org/04nfvby78,World Health Organization Regional Office for the Western Pacific
200,Western Pacific Regional Fishery Management Council,Western%20Pacific%20Regional%20Fishery%20Management%20Council,0.57,False,https://ror.org/04h8p1q11,South Atlantic Fishery Management Council
200,Western Pacific Regional Fishery Management Council,Western%20Pacific%20Regional%20Fishery%20Management%20Council,0.56,False,https://ror.org/00cqsab58,Mid Atlantic Fishery Management Council
200,Western Washington University - Shannon Point Marine Center,Western%20Washington%20University%20 %20Shannon%20Point%20Marine%20Center,0.79,False,https://ror.org/002g57a93,Eastern Washington University
200,Western Washington University - Shannon Point Marine Center,Western%20Washington%20University%20 %20Shannon%20Point%20Marine%20Center,0.79,False,https://ror.org/05wn7r715,Western Washington University
200,Western Washington University - Shannon Point Marine Center,Western%20Washington%20University%20 %20Shannon%20Point%20Marine%20Center,0.59,False,https://ror.org/04j198w64,Western Michigan University
200,Wildlife Conservation Society,Wildlife%20Conservation%20Society,0.94,True,https://ror.org/01xnsst08,Wildlife Conservation Society
200,Wildlife Conservation Society,Wildlife%20Conservation%20Society,0.87,False,https://ror.org/047f7tv05,Wildlife Conservation Society Laos
200,Wildlife Conservation Society,Wildlife%20Conservation%20Society,0.87,False,https://ror.org/05s9cjr09,Wildlife Conservation Society Fiji
200,Wildlife Conservation Society,Wildlife%20Conservation%20Society,0.85,False,https://ror.org/04avnsc24,Wildlife Conservation Society Congo
200,Wildlife Conservation Society,Wildlife%20Conservation%20Society,0.85,False,https://ror.org/054qw7j13,Wildlife Conservation Society India
200,Wildlife Conservation Society,Wildlife%20Conservation%20Society,0.84,False,https://ror.org/01esc3z41,Wildlife Conservation Society Canada
200,Wildlife Conservation Society,Wildlife%20Conservation%20Society,0.84,False,https://ror.org/030nrza79,Wildlife Conservation Society Uganda
200,Wildlife Conservation Society,Wildlife%20Conservation%20Society,0.81,False,https://ror.org/00mcgvm89,Wildlife Conservation Society Argentina
200,Wildlife Conservation Society,Wildlife%20Conservation%20Society,0.81,False,https://ror.org/02fjqfr36,Wildlife Conservation Society Indonesia
200,Wildlife Conservation Society,Wildlife%20Conservation%20Society,0.75,False,https://ror.org/03hxhpz06,Wildlife Conservation Society United Kingdom
200,Wildlife Conservation Society,Wildlife%20Conservation%20Society,0.64,False,https://ror.org/0599wfz09,Animal and Plant Health Inspection Service
200,Wildlife Conservation Society,Wildlife%20Conservation%20Society,0.62,False,https://ror.org/0491c4v30,Wildlife Trusts
200,Wildlife Conservation Society,Wildlife%20Conservation%20Society,0.61,False,https://ror.org/01vd5v507,Rob and Bessie Welder Wildlife Foundation
200,Wildlife Conservation Society,Wildlife%20Conservation%20Society,0.53,False,https://ror.org/01yd3n286,Wildlife Forever
200,Wildlife Conservation Society,Wildlife%20Conservation%20Society,0.51,False,https://ror.org/02zv3m156,EcoHealth Alliance
200,William Peace University,William%20Peace%20University,0.92,True,https://ror.org/04j59hx92,William Peace University
200,William Peace University,William%20Peace%20University,0.82,False,https://ror.org/03m7qwy32,William Penn University
200,William Peace University,William%20Peace%20University,0.81,False,https://ror.org/03r7c7356,William Carey University
200,William Peace University,William%20Peace%20University,0.8,False,https://ror.org/00k3ayt93,William Paterson University
200,William Peace University,William%20Peace%20University,0.77,False,https://ror.org/008zs3103,Rice University
200,William Peace University,William%20Peace%20University,0.75,False,https://ror.org/02wk2dc91,William Jessup University
200,William Peace University,William%20Peace%20University,0.75,False,https://ror.org/04jscf286,Ottawa University
200,William Peace University,William%20Peace%20University,0.69,False,https://ror.org/026s89d26,William Howard Taft University
200,William Peace University,William%20Peace%20University,0.69,False,https://ror.org/02wzabb26,Université William Booth
200,William Peace University,William%20Peace%20University,0.69,False,https://ror.org/05ktv1y25,William Woods University
200,William Peace University,William%20Peace%20University,0.55,False,https://ror.org/02tre1223,William Harvey Hospital
200,William Peace University,William%20Peace%20University,0.55,False,https://ror.org/03hsf0573,William & Mary
200,William Peace University,William%20Peace%20University,0.53,False,https://ror.org/02x3xhs38,William Demant Fonden
200,Woods Hole Oceanographic Institution (WHOI),Woods%20Hole%20Oceanographic%20Institution%20%28WHOI%29,0.79,False,https://ror.org/03zbnzt98,Woods Hole Oceanographic Institution
200,Wright State University,Wright%20State%20University,0.92,True,https://ror.org/04qk6pt94,Wright State University
200,Wright State University,Wright%20State%20University,0.65,False,https://ror.org/015n1m812,Universidade do Estado da Bahia
200,Wright State University,Wright%20State%20University,0.65,False,https://ror.org/03ta25k06,Universidade Estadual de Goiás
200,Wright State University,Wright%20State%20University,0.62,False,https://ror.org/01585b035,Universidade Estadual de Londrina
200,Wright State University,Wright%20State%20University,0.56,False,https://ror.org/017t4sb47,Wright Institute
200,Wright State University,Wright%20State%20University,0.54,False,https://ror.org/030zy2k76,Wilbur Wright College
200,Wright State University,Wright%20State%20University,0.51,False,https://ror.org/05e29fw09,Wright House Wellness Center
200,Wright State University - Department of Biology,Wright%20State%20University%20 %20Department%20of%20Biology,0.74,False,https://ror.org/04qk6pt94,Wright State University
200,Wright State University - Department of Biology,Wright%20State%20University%20 %20Department%20of%20Biology,0.62,False,https://ror.org/017t4sb47,Wright Institute
200,Wright State University - Department of Biology,Wright%20State%20University%20 %20Department%20of%20Biology,0.6,False,https://ror.org/02571vj15,University of Skikda
200,Yale University,Yale%20University,0.94,True,https://ror.org/03v76x132,Yale University
200,Yale University,Yale%20University,0.68,False,https://ror.org/05ke4ws41,Yala Rajabhat University
200,Yale University,Yale%20University,0.56,False,https://ror.org/03j7sze86,Yale Cancer Center
200,Sim�n Bol�var University - Department of Environmental Studies,Sim%EF%BF%BDn%20Bol%EF%BF%BDvar%20University%20 %20Department%20of%20Environmental%20Studies,0.71,False,https://ror.org/01s57k749,Singapore University of Social Sciences
200,Sim�n Bol�var University - Department of Environmental Studies,Sim%EF%BF%BDn%20Bol%EF%BF%BDvar%20University%20 %20Department%20of%20Environmental%20Studies,0.6,False,https://ror.org/02571vj15,University of Skikda
200,Sim�n Bol�var University - Department of Environmental Studies,Sim%EF%BF%BDn%20Bol%EF%BF%BDvar%20University%20 %20Department%20of%20Environmental%20Studies,0.58,False,https://ror.org/0575dme84,Tottori University of Environmental Studies
200,Sim�n Bol�var University - Department of Environmental Studies,Sim%EF%BF%BDn%20Bol%EF%BF%BDvar%20University%20 %20Department%20of%20Environmental%20Studies,0.56,False,https://ror.org/03q36qm19,Centro de Estudos Ambientais e Marinhos
200,Universidad de Oriente Venezuela,Universidad%20de%20Oriente%20Venezuela,0.73,False,https://ror.org/03xygw105,Universidad de Oriente
200,Universidad de Oriente Venezuela,Universidad%20de%20Oriente%20Venezuela,0.59,False,https://ror.org/00fr68j09,Universidad Nacional Experimental del Táchira
200,Universidad de Oriente Venezuela,Universidad%20de%20Oriente%20Venezuela,0.56,False,https://ror.org/023cthn35,Universidad Indígena de Venezuela
200,University of Zulia,University%20of%20Zulia,0.78,False,https://ror.org/03ad39j10,University of Pisa
200,University of Zulia,University%20of%20Zulia,0.68,False,https://ror.org/0411seq30,Kocaeli Üniversitesi
200,University of Zulia,University%20of%20Zulia,0.67,False,https://ror.org/013pajk64,Universidade Fundação Mineira de Educação e Cultura
200,University of Zulia,University%20of%20Zulia,0.67,False,https://ror.org/02jqzm779,Atlas Üniversitesi
200,University of Zulia,University%20of%20Zulia,0.67,False,https://ror.org/04qvdf239,Bozok Universitesi
200,University of Zulia,University%20of%20Zulia,0.67,False,https://ror.org/04sjchr03,Université Laval
200,University of Zulia,University%20of%20Zulia,0.65,False,https://ror.org/037gty358,Universidad Metropolitana
200,University of Zulia,University%20of%20Zulia,0.64,False,https://ror.org/01111rn36,University of Bologna
200,University of Zulia,University%20of%20Zulia,0.63,False,https://ror.org/02k7v4d05,University of Bern
200,University of Zulia,University%20of%20Zulia,0.63,False,https://ror.org/051rc7j94,Diploma Hochschule
200,University of Zulia,University%20of%20Zulia,0.63,False,https://ror.org/05gefd119,Universidade Feevale
200,University of Zulia,University%20of%20Zulia,0.63,False,https://ror.org/05khk0h97,Mudanya Üniversitesi
200,University of Zulia,University%20of%20Zulia,0.62,False,https://ror.org/02d09a271,Universidade Positivo
200,University of Zulia,University%20of%20Zulia,0.62,False,https://ror.org/02rc97e94,University of Calabria
200,University of Zulia,University%20of%20Zulia,0.62,False,https://ror.org/02s6k3f65,University of Basel
200,University of Zulia,University%20of%20Zulia,0.6,False,https://ror.org/01yjpt684,Pontifical Urban University
200,University of Zulia,University%20of%20Zulia,0.6,False,https://ror.org/02crff812,University of Zurich
200,University of Zulia,University%20of%20Zulia,0.6,False,https://ror.org/05exvy590,Universitas Dwijendra
200,University of Zulia,University%20of%20Zulia,0.59,False,https://ror.org/005zfy155,Kayseri Üniversitesi
200,University of Zulia,University%20of%20Zulia,0.59,False,https://ror.org/00g30e956,Universität Hamburg
200,University of Zulia,University%20of%20Zulia,0.59,False,https://ror.org/00kgrkn83,University of Lucerne
200,University of Zulia,University%20of%20Zulia,0.59,False,https://ror.org/019whta54,University of Lausanne
200,University of Zulia,University%20of%20Zulia,0.59,False,https://ror.org/037thy319,Universitas Kartini
200,University of Zulia,University%20of%20Zulia,0.58,False,https://ror.org/022fs9h90,University of Fribourg
200,University of Zulia,University%20of%20Zulia,0.57,False,https://ror.org/02ahky613,Universidad del Noreste
200,University of Zulia,University%20of%20Zulia,0.56,False,https://ror.org/021njs178,Universidad Intercontinental
200,University of Zulia,University%20of%20Zulia,0.55,False,https://ror.org/03mmdq014,Universitas Batanghari
200,Vietnam academy of science and Technology - Institute of Oceanography,Vietnam%20academy%20of%20science%20and%20Technology%20 %20Institute%20of%20Oceanography,0.65,False,https://ror.org/02wsd5p50,Vietnam Academy of Science and Technology
200,Vietnam Academy of Science and Technology (VAST),Vietnam%20Academy%20of%20Science%20and%20Technology%20%28VAST%29,0.78,False,https://ror.org/02wsd5p50,Vietnam Academy of Science and Technology
200,Vietnam Academy of Science and Technology (VAST),Vietnam%20Academy%20of%20Science%20and%20Technology%20%28VAST%29,0.61,False,https://ror.org/02hkzh190,VNU Science and Technology Development Fund
200,University of Manchester - Department of computer science,University%20of%20Manchester%20 %20Department%20of%20computer%20science,0.67,False,https://ror.org/02k7v4d05,University of Bern
200,University of Manchester - Department of computer science,University%20of%20Manchester%20 %20Department%20of%20computer%20science,0.67,False,https://ror.org/03ad39j10,University of Pisa
200,University of Manchester - Department of computer science,University%20of%20Manchester%20 %20Department%20of%20computer%20science,0.65,False,https://ror.org/02571vj15,University of Skikda
200,University of Manchester - Department of computer science,University%20of%20Manchester%20 %20Department%20of%20computer%20science,0.64,False,https://ror.org/019whta54,University of Lausanne
200,University of Manchester - Department of computer science,University%20of%20Manchester%20 %20Department%20of%20computer%20science,0.63,False,https://ror.org/02s6k3f65,University of Basel
200,University of Manchester - Department of computer science,University%20of%20Manchester%20 %20Department%20of%20computer%20science,0.62,False,https://ror.org/00kgrkn83,University of Lucerne
200,University of Manchester - Department of computer science,University%20of%20Manchester%20 %20Department%20of%20computer%20science,0.6,False,https://ror.org/02crff812,University of Zurich
200,University of Manchester - Department of computer science,University%20of%20Manchester%20 %20Department%20of%20computer%20science,0.59,False,https://ror.org/02rc97e94,University of Calabria
200,University of Manchester - Department of computer science,University%20of%20Manchester%20 %20Department%20of%20computer%20science,0.56,False,https://ror.org/04cmd9g05,20/20 GeneSystem (United States)
200,University of Manchester - Department of computer science,University%20of%20Manchester%20 %20Department%20of%20computer%20science,0.55,False,https://ror.org/022fs9h90,University of Fribourg
200,eOceans,eOceans,0.67,False,https://ror.org/043a93608,Oceans Limited (Canada)
200,Australian National University - Research school of Earth Sciences,Australian%20National%20University%20 %20Research%20school%20of%20Earth%20Sciences,0.8,False,https://ror.org/019wvm592,Australian National University
200,Australian National University - Research school of Earth Sciences,Australian%20National%20University%20 %20Research%20school%20of%20Earth%20Sciences,0.67,False,https://ror.org/00ffcee24,Australian Hearing
200,Australian National University - Research school of Earth Sciences,Australian%20National%20University%20 %20Research%20school%20of%20Earth%20Sciences,0.67,False,https://ror.org/02sbbq532,Australian Pork (Australia)
200,Australian National University - Research school of Earth Sciences,Australian%20National%20University%20 %20Research%20school%20of%20Earth%20Sciences,0.67,False,https://ror.org/03ypqw073,Australian Eggs
200,Australian National University - Research school of Earth Sciences,Australian%20National%20University%20 %20Research%20school%20of%20Earth%20Sciences,0.64,False,https://ror.org/03vk18a84,Australian Synchrotron
200,Australian National University - Research school of Earth Sciences,Australian%20National%20University%20 %20Research%20school%20of%20Earth%20Sciences,0.62,False,https://ror.org/013k56n15,Australian Wool Innovation (Australia)
200,Australian National University - Research school of Earth Sciences,Australian%20National%20University%20 %20Research%20school%20of%20Earth%20Sciences,0.59,False,https://ror.org/02zv4ka60,Australian Museum
200,Australian National University - Research school of Earth Sciences,Australian%20National%20University%20 %20Research%20school%20of%20Earth%20Sciences,0.57,False,https://ror.org/0314h5y94,Australian Government
